rank,name,basename,genre,esrb_rating,platform,publisher,developer,global_sales,year,region,regional_sales
166,Halo 3: ODST,halo-3-odst,Shooter,M,other,Microsoft Game Studios,Bungie,6.35,2009,europe,1.34
166,Halo 3: ODST,halo-3-odst,Shooter,M,other,Microsoft Game Studios,Bungie,6.35,2009,japan,0.06
166,Halo 3: ODST,halo-3-odst,Shooter,M,other,Microsoft Game Studios,Bungie,6.35,2009,other,0.61
167,Minecraft,minecraft,Misc,E10,other,Sony Computer Entertainment,Mojang,6.33,2014,north america,1.89
167,Minecraft,minecraft,Misc,E10,other,Sony Computer Entertainment,Mojang,6.33,2014,europe,3.13
167,Minecraft,minecraft,Misc,E10,other,Sony Computer Entertainment,Mojang,6.33,2014,japan,0.35
167,Minecraft,minecraft,Misc,E10,other,Sony Computer Entertainment,Mojang,6.33,2014,other,0.96
168,FIFA 15,fifa-15,Sports,E,other,EA Sports,EA Canada,6.32,2014,north america,0.83
168,FIFA 15,fifa-15,Sports,E,other,EA Sports,EA Canada,6.32,2014,europe,4.49
168,FIFA 15,fifa-15,Sports,E,other,EA Sports,EA Canada,6.32,2014,japan,0.05
168,FIFA 15,fifa-15,Sports,E,other,EA Sports,EA Canada,6.32,2014,other,0.94
171,The Last of Us,the-last-of-us,Action-Adventure,M,other,Sony Computer Entertainment America,Naughty Dog,6.27,2013,north america,2.41
171,The Last of Us,the-last-of-us,Action-Adventure,M,other,Sony Computer Entertainment America,Naughty Dog,6.27,2013,europe,2.57
171,The Last of Us,the-last-of-us,Action-Adventure,M,other,Sony Computer Entertainment America,Naughty Dog,6.27,2013,japan,0.29
171,The Last of Us,the-last-of-us,Action-Adventure,M,other,Sony Computer Entertainment America,Naughty Dog,6.27,2013,other,0.99
172,Driver,driver,Action,T,other,GT Interactive,Reflections Interactive,6.27,1999,north america,3.11
172,Driver,driver,Action,T,other,GT Interactive,Reflections Interactive,6.27,1999,europe,2.8
172,Driver,driver,Action,T,other,GT Interactive,Reflections Interactive,6.27,1999,japan,0.02
172,Driver,driver,Action,T,other,GT Interactive,Reflections Interactive,6.27,1999,other,0.33
174,God of War (2018),god-of-war-2018,Action,M,other,Sony Interactive Entertainment,SIE Santa Monica Studio,6.15,2018,north america,2.83
174,God of War (2018),god-of-war-2018,Action,M,other,Sony Interactive Entertainment,SIE Santa Monica Studio,6.15,2018,europe,2.17
174,God of War (2018),god-of-war-2018,Action,M,other,Sony Interactive Entertainment,SIE Santa Monica Studio,6.15,2018,japan,0.13
174,God of War (2018),god-of-war-2018,Action,M,other,Sony Interactive Entertainment,SIE Santa Monica Studio,6.15,2018,other,1.02
177,Metal Gear Solid 2: Sons of Liberty,metal-gear-solid-2-sons-of-liberty,Action,M,other,Konami,Konami Computer Entertainment Japan,6.05,2001,north america,2.45
177,Metal Gear Solid 2: Sons of Liberty,metal-gear-solid-2-sons-of-liberty,Action,M,other,Konami,Konami Computer Entertainment Japan,6.05,2001,europe,2.01
177,Metal Gear Solid 2: Sons of Liberty,metal-gear-solid-2-sons-of-liberty,Action,M,other,Konami,Konami Computer Entertainment Japan,6.05,2001,japan,0.87
177,Metal Gear Solid 2: Sons of Liberty,metal-gear-solid-2-sons-of-liberty,Action,M,other,Konami,Konami Computer Entertainment Japan,6.05,2001,other,0.72
181,Metal Gear Solid 4: Guns of the Patriots,metal-gear-solid-4-guns-of-the-patriots,Action,M,other,Konami,Kojima Productions,6,2008,north america,2.63
181,Metal Gear Solid 4: Guns of the Patriots,metal-gear-solid-4-guns-of-the-patriots,Action,M,other,Konami,Kojima Productions,6,2008,europe,1.72
181,Metal Gear Solid 4: Guns of the Patriots,metal-gear-solid-4-guns-of-the-patriots,Action,M,other,Konami,Kojima Productions,6,2008,japan,0.83
181,Metal Gear Solid 4: Guns of the Patriots,metal-gear-solid-4-guns-of-the-patriots,Action,M,other,Konami,Kojima Productions,6,2008,other,0.81
185,LittleBigPlanet,littlebigplanet,Platform,E,other,Sony Computer Entertainment,Media Molecule,5.85,2008,north america,2.8
185,LittleBigPlanet,littlebigplanet,Platform,E,other,Sony Computer Entertainment,Media Molecule,5.85,2008,europe,2.01
185,LittleBigPlanet,littlebigplanet,Platform,E,other,Sony Computer Entertainment,Media Molecule,5.85,2008,japan,0.17
185,LittleBigPlanet,littlebigplanet,Platform,E,other,Sony Computer Entertainment,Media Molecule,5.85,2008,other,0.87
191,Destiny,destiny,Shooter,T,other,Activision,Bungie,5.76,2014,north america,2.53
191,Destiny,destiny,Shooter,T,other,Activision,Bungie,5.76,2014,europe,2.13
191,Destiny,destiny,Shooter,T,other,Activision,Bungie,5.76,2014,japan,0.16
191,Destiny,destiny,Shooter,T,other,Activision,Bungie,5.76,2014,other,0.94
193,Tekken 2,tekken-2,Fighting,T,other,Namco,Namco,5.74,1996,north america,2.26
193,Tekken 2,tekken-2,Fighting,T,other,Namco,Namco,5.74,1996,europe,1.89
193,Tekken 2,tekken-2,Fighting,T,other,Namco,Namco,5.74,1996,japan,1.36
193,Tekken 2,tekken-2,Fighting,T,other,Namco,Namco,5.74,1996,other,0.23
194,Uncharted: The Nathan Drake Collection,uncharted-the-nathan-drake-collection,Action,unrated,other,Sony Computer Entertainment,Bluepoint Games,5.7,2015,north america,2.55
194,Uncharted: The Nathan Drake Collection,uncharted-the-nathan-drake-collection,Action,unrated,other,Sony Computer Entertainment,Bluepoint Games,5.7,2015,europe,2.11
194,Uncharted: The Nathan Drake Collection,uncharted-the-nathan-drake-collection,Action,unrated,other,Sony Computer Entertainment,Bluepoint Games,5.7,2015,japan,0.1
194,Uncharted: The Nathan Drake Collection,uncharted-the-nathan-drake-collection,Action,unrated,other,Sony Computer Entertainment,Bluepoint Games,5.7,2015,other,0.94
197,Cooking Mama,cooking-mama,Simulation,E,DS,Majesco,Office Create,5.66,2006,north america,3.09
197,Cooking Mama,cooking-mama,Simulation,E,DS,Majesco,Office Create,5.66,2006,europe,1.92
197,Cooking Mama,cooking-mama,Simulation,E,DS,Majesco,Office Create,5.66,2006,japan,0.07
197,Cooking Mama,cooking-mama,Simulation,E,DS,Majesco,Office Create,5.66,2006,other,0.58
201,Assassin's Creed II,assassins-creed-ii,Action,M,other,Ubisoft,Ubisoft Montreal,5.57,2009,north america,2.54
201,Assassin's Creed II,assassins-creed-ii,Action,M,other,Ubisoft,Ubisoft Montreal,5.57,2009,europe,1.95
201,Assassin's Creed II,assassins-creed-ii,Action,M,other,Ubisoft,Ubisoft Montreal,5.57,2009,japan,0.21
201,Assassin's Creed II,assassins-creed-ii,Action,M,other,Ubisoft,Ubisoft Montreal,5.57,2009,other,0.86
203,Assassin's Creed,assassins-creed,Action,M,other,Ubisoft,Ubisoft Montreal,5.55,2007,north america,3.28
203,Assassin's Creed,assassins-creed,Action,M,other,Ubisoft,Ubisoft Montreal,5.55,2007,europe,1.64
203,Assassin's Creed,assassins-creed,Action,M,other,Ubisoft,Ubisoft Montreal,5.55,2007,japan,0.07
203,Assassin's Creed,assassins-creed,Action,M,other,Ubisoft,Ubisoft Montreal,5.55,2007,other,0.56
204,Batman: Arkham City,batman-arkham-city,Action,T,other,Warner Bros. Interactive,Rocksteady Studios,5.54,2011,north america,2.72
204,Batman: Arkham City,batman-arkham-city,Action,T,other,Warner Bros. Interactive,Rocksteady Studios,5.54,2011,europe,1.89
204,Batman: Arkham City,batman-arkham-city,Action,T,other,Warner Bros. Interactive,Rocksteady Studios,5.54,2011,japan,0.11
204,Batman: Arkham City,batman-arkham-city,Action,T,other,Warner Bros. Interactive,Rocksteady Studios,5.54,2011,other,0.82
205,Forza Motorsport 3,forza-motorsport-3,Racing,E,other,Microsoft Game Studios,Turn 10 Studios,5.5,2009,north america,2.99
205,Forza Motorsport 3,forza-motorsport-3,Racing,E,other,Microsoft Game Studios,Turn 10 Studios,5.5,2009,europe,1.9
205,Forza Motorsport 3,forza-motorsport-3,Racing,E,other,Microsoft Game Studios,Turn 10 Studios,5.5,2009,japan,0.1
205,Forza Motorsport 3,forza-motorsport-3,Racing,E,other,Microsoft Game Studios,Turn 10 Studios,5.5,2009,other,0.51
215,Crash Bandicoot: The Wrath of Cortex,crash-bandicoot-the-wrath-of-cortex,Platform,E,other,Universal Interactive,Traveller's Tales,5.42,2001,north america,2.07
215,Crash Bandicoot: The Wrath of Cortex,crash-bandicoot-the-wrath-of-cortex,Platform,E,other,Universal Interactive,Traveller's Tales,5.42,2001,europe,2.29
215,Crash Bandicoot: The Wrath of Cortex,crash-bandicoot-the-wrath-of-cortex,Platform,E,other,Universal Interactive,Traveller's Tales,5.42,2001,japan,0.24
215,Crash Bandicoot: The Wrath of Cortex,crash-bandicoot-the-wrath-of-cortex,Platform,E,other,Universal Interactive,Traveller's Tales,5.42,2001,other,0.82
216,The Witcher 3: Wild Hunt,the-witcher-3-wild-hunt,Role-Playing,M,other,Warner Bros. Interactive Entertainment,CD Projekt Red Studio,5.39,2015,north america,1.48
216,The Witcher 3: Wild Hunt,the-witcher-3-wild-hunt,Role-Playing,M,other,Warner Bros. Interactive Entertainment,CD Projekt Red Studio,5.39,2015,europe,2.82
216,The Witcher 3: Wild Hunt,the-witcher-3-wild-hunt,Role-Playing,M,other,Warner Bros. Interactive Entertainment,CD Projekt Red Studio,5.39,2015,japan,0.28
216,The Witcher 3: Wild Hunt,the-witcher-3-wild-hunt,Role-Playing,M,other,Warner Bros. Interactive Entertainment,CD Projekt Red Studio,5.39,2015,other,0.81
217,Final Fantasy XIII,final-fantasy-xiii,Role-Playing,T,other,Square Enix,Square Enix,5.35,2010,north america,1.75
217,Final Fantasy XIII,final-fantasy-xiii,Role-Playing,T,other,Square Enix,Square Enix,5.35,2010,europe,1.23
217,Final Fantasy XIII,final-fantasy-xiii,Role-Playing,T,other,Square Enix,Square Enix,5.35,2010,japan,1.87
217,Final Fantasy XIII,final-fantasy-xiii,Role-Playing,T,other,Square Enix,Square Enix,5.35,2010,other,0.51
221,Assassin's Creed III,assassins-creed-iii,Action-Adventure,M,other,Ubisoft,Ubisoft Montreal,5.31,2012,north america,3.13
221,Assassin's Creed III,assassins-creed-iii,Action-Adventure,M,other,Ubisoft,Ubisoft Montreal,5.31,2012,europe,1.71
221,Assassin's Creed III,assassins-creed-iii,Action-Adventure,M,other,Ubisoft,Ubisoft Montreal,5.31,2012,japan,0.03
221,Assassin's Creed III,assassins-creed-iii,Action-Adventure,M,other,Ubisoft,Ubisoft Montreal,5.31,2012,other,0.45
223,Assassin's Creed II,assassins-creed-ii,Action,M,other,Ubisoft,Ubisoft Montreal,5.3,2009,north america,3.14
223,Assassin's Creed II,assassins-creed-ii,Action,M,other,Ubisoft,Ubisoft Montreal,5.3,2009,europe,1.55
223,Assassin's Creed II,assassins-creed-ii,Action,M,other,Ubisoft,Ubisoft Montreal,5.3,2009,japan,0.08
223,Assassin's Creed II,assassins-creed-ii,Action,M,other,Ubisoft,Ubisoft Montreal,5.3,2009,other,0.52
228,Tomb Raider II,tomb-raider-ii,Adventure,T,other,Eidos Interactive,Core Design Ltd.,5.24,1997,north america,2.3
228,Tomb Raider II,tomb-raider-ii,Adventure,T,other,Eidos Interactive,Core Design Ltd.,5.24,1997,europe,2.46
228,Tomb Raider II,tomb-raider-ii,Adventure,T,other,Eidos Interactive,Core Design Ltd.,5.24,1997,japan,0.2
228,Tomb Raider II,tomb-raider-ii,Adventure,T,other,Eidos Interactive,Core Design Ltd.,5.24,1997,other,0.28
229,Madden NFL 2004,madden-nfl-2004,Sports,E,other,EA Sports,EA Tiburon,5.23,2003,north america,4.26
229,Madden NFL 2004,madden-nfl-2004,Sports,E,other,EA Sports,EA Tiburon,5.23,2003,europe,0.26
229,Madden NFL 2004,madden-nfl-2004,Sports,E,other,EA Sports,EA Tiburon,5.23,2003,japan,0.01
229,Madden NFL 2004,madden-nfl-2004,Sports,E,other,EA Sports,EA Tiburon,5.23,2003,other,0.71
230,Call of Duty: Advanced Warfare,call-of-duty-advanced-warfare,Shooter,M,other,Activision,Sledgehammer Games,5.22,2014,north america,3.25
230,Call of Duty: Advanced Warfare,call-of-duty-advanced-warfare,Shooter,M,other,Activision,Sledgehammer Games,5.22,2014,europe,1.49
230,Call of Duty: Advanced Warfare,call-of-duty-advanced-warfare,Shooter,M,other,Activision,Sledgehammer Games,5.22,2014,japan,0.01
230,Call of Duty: Advanced Warfare,call-of-duty-advanced-warfare,Shooter,M,other,Activision,Sledgehammer Games,5.22,2014,other,0.48
238,Medal of Honor: Rising Sun,medal-of-honor-rising-sun,Shooter,T,other,Electronic Arts,EA Los Angeles,5.13,2003,north america,1.98
238,Medal of Honor: Rising Sun,medal-of-honor-rising-sun,Shooter,T,other,Electronic Arts,EA Los Angeles,5.13,2003,europe,2.23
238,Medal of Honor: Rising Sun,medal-of-honor-rising-sun,Shooter,T,other,Electronic Arts,EA Los Angeles,5.13,2003,japan,0.13
238,Medal of Honor: Rising Sun,medal-of-honor-rising-sun,Shooter,T,other,Electronic Arts,EA Los Angeles,5.13,2003,other,0.8
239,Battlefield 1,battlefield-1,Shooter,M,other,Electronic Arts,EA DICE,5.13,2016,north america,3.37
239,Battlefield 1,battlefield-1,Shooter,M,other,Electronic Arts,EA DICE,5.13,2016,europe,1.26
239,Battlefield 1,battlefield-1,Shooter,M,other,Electronic Arts,EA DICE,5.13,2016,japan,0.02
239,Battlefield 1,battlefield-1,Shooter,M,other,Electronic Arts,EA DICE,5.13,2016,other,0.48
243,FIFA 13,fifa-13,Sports,E,other,EA Sports,EA Canada,5.11,2012,north america,1.1
243,FIFA 13,fifa-13,Sports,E,other,EA Sports,EA Canada,5.11,2012,europe,3.49
243,FIFA 13,fifa-13,Sports,E,other,EA Sports,EA Canada,5.11,2012,japan,0.03
243,FIFA 13,fifa-13,Sports,E,other,EA Sports,EA Canada,5.11,2012,other,0.5
244,Resident Evil 5,resident-evil-5,Action,M,other,Capcom,Capcom,5.1,2009,north america,1.96
244,Resident Evil 5,resident-evil-5,Action,M,other,Capcom,Capcom,5.1,2009,europe,1.42
244,Resident Evil 5,resident-evil-5,Action,M,other,Capcom,Capcom,5.1,2009,japan,1.08
244,Resident Evil 5,resident-evil-5,Action,M,other,Capcom,Capcom,5.1,2009,other,0.64
245,Fable III,fable-iii,Role-Playing,M,other,Microsoft Game Studios,Lionhead Studios,5.1,2010,north america,3.59
245,Fable III,fable-iii,Role-Playing,M,other,Microsoft Game Studios,Lionhead Studios,5.1,2010,europe,1.09
245,Fable III,fable-iii,Role-Playing,M,other,Microsoft Game Studios,Lionhead Studios,5.1,2010,japan,0.05
245,Fable III,fable-iii,Role-Playing,M,other,Microsoft Game Studios,Lionhead Studios,5.1,2010,other,0.37
246,Mario & Sonic at the Olympic Games,mario-amp-sonic-at-the-olympic-games,Sports,E,DS,Sega,Sega,5.1,2008,north america,1.63
246,Mario & Sonic at the Olympic Games,mario-amp-sonic-at-the-olympic-games,Sports,E,DS,Sega,Sega,5.1,2008,europe,2.46
246,Mario & Sonic at the Olympic Games,mario-amp-sonic-at-the-olympic-games,Sports,E,DS,Sega,Sega,5.1,2008,japan,0.44
246,Mario & Sonic at the Olympic Games,mario-amp-sonic-at-the-olympic-games,Sports,E,DS,Sega,Sega,5.1,2008,other,0.57
247,Grand Theft Auto: Vice City Stories,grand-theft-auto-vice-city-stories,Action,M,other,Rockstar Games,Rockstar Leeds,5.08,2006,north america,1.7
247,Grand Theft Auto: Vice City Stories,grand-theft-auto-vice-city-stories,Action,M,other,Rockstar Games,Rockstar Leeds,5.08,2006,europe,2.03
247,Grand Theft Auto: Vice City Stories,grand-theft-auto-vice-city-stories,Action,M,other,Rockstar Games,Rockstar Leeds,5.08,2006,japan,0.16
247,Grand Theft Auto: Vice City Stories,grand-theft-auto-vice-city-stories,Action,M,other,Rockstar Games,Rockstar Leeds,5.08,2006,other,1.19
248,FIFA Soccer 11,fifa-soccer-11,Sports,E,other,EA Sports,EA Canada,5.08,2010,north america,0.61
248,FIFA Soccer 11,fifa-soccer-11,Sports,E,other,EA Sports,EA Canada,5.08,2010,europe,3.28
248,FIFA Soccer 11,fifa-soccer-11,Sports,E,other,EA Sports,EA Canada,5.08,2010,japan,0.06
248,FIFA Soccer 11,fifa-soccer-11,Sports,E,other,EA Sports,EA Canada,5.08,2010,other,1.12
250,Final Fantasy XV,final-fantasy-xv,Role-Playing,T,other,Square Enix,Square Enix,5.07,2016,north america,1.81
250,Final Fantasy XV,final-fantasy-xv,Role-Playing,T,other,Square Enix,Square Enix,5.07,2016,europe,1.53
250,Final Fantasy XV,final-fantasy-xv,Role-Playing,T,other,Square Enix,Square Enix,5.07,2016,japan,1.05
250,Final Fantasy XV,final-fantasy-xv,Role-Playing,T,other,Square Enix,Square Enix,5.07,2016,other,0.68
251,Fallout 4,fallout-4,Role-Playing,M,other,Bethesda Softworks,Bethesda Game Studios,5.03,2015,north america,2.94
251,Fallout 4,fallout-4,Role-Playing,M,other,Bethesda Softworks,Bethesda Game Studios,5.03,2015,europe,1.62
251,Fallout 4,fallout-4,Role-Playing,M,other,Bethesda Softworks,Bethesda Game Studios,5.03,2015,japan,0.02
251,Fallout 4,fallout-4,Role-Playing,M,other,Bethesda Softworks,Bethesda Game Studios,5.03,2015,other,0.45
252,Tony Hawk's Pro Skater,tony-hawks-pro-skater,Sports,T,other,Activision,Neversoft Entertainment,5.02,1999,north america,3.42
252,Tony Hawk's Pro Skater,tony-hawks-pro-skater,Sports,T,other,Activision,Neversoft Entertainment,5.02,1999,europe,1.38
252,Tony Hawk's Pro Skater,tony-hawks-pro-skater,Sports,T,other,Activision,Neversoft Entertainment,5.02,1999,japan,0.02
252,Tony Hawk's Pro Skater,tony-hawks-pro-skater,Sports,T,other,Activision,Neversoft Entertainment,5.02,1999,other,0.2
254,Spyro the Dragon,spyro-the-dragon,Platform,E,other,Sony Computer Entertainment,Insomniac Games,5,1998,north america,3.36
254,Spyro the Dragon,spyro-the-dragon,Platform,E,other,Sony Computer Entertainment,Insomniac Games,5,1998,europe,1.36
254,Spyro the Dragon,spyro-the-dragon,Platform,E,other,Sony Computer Entertainment,Insomniac Games,5,1998,japan,0.07
254,Spyro the Dragon,spyro-the-dragon,Platform,E,other,Sony Computer Entertainment,Insomniac Games,5,1998,other,0.21
261,Guitar Hero III: Legends of Rock,guitar-hero-iii-legends-of-rock,Misc,T,other,RedOctane,BudCat Creations,4.98,2007,north america,3.49
261,Guitar Hero III: Legends of Rock,guitar-hero-iii-legends-of-rock,Misc,T,other,RedOctane,BudCat Creations,4.98,2007,europe,0.01
261,Guitar Hero III: Legends of Rock,guitar-hero-iii-legends-of-rock,Misc,T,other,RedOctane,BudCat Creations,4.98,2007,japan,0.01
261,Guitar Hero III: Legends of Rock,guitar-hero-iii-legends-of-rock,Misc,T,other,RedOctane,BudCat Creations,4.98,2007,other,1.48
262,Uncharted: Drake's Fortune,uncharted-drakes-fortune,Action,T,other,Sony Computer Entertainment,Naughty Dog,4.97,2007,north america,2.32
262,Uncharted: Drake's Fortune,uncharted-drakes-fortune,Action,T,other,Sony Computer Entertainment,Naughty Dog,4.97,2007,europe,1.73
262,Uncharted: Drake's Fortune,uncharted-drakes-fortune,Action,T,other,Sony Computer Entertainment,Naughty Dog,4.97,2007,japan,0.12
262,Uncharted: Drake's Fortune,uncharted-drakes-fortune,Action,T,other,Sony Computer Entertainment,Naughty Dog,4.97,2007,other,0.8
264,Fallout 3,fallout-3,Role-Playing,M,other,Bethesda Softworks,Bethesda Game Studios,4.96,2008,north america,3.41
264,Fallout 3,fallout-3,Role-Playing,M,other,Bethesda Softworks,Bethesda Game Studios,4.96,2008,europe,0.99
264,Fallout 3,fallout-3,Role-Playing,M,other,Bethesda Softworks,Bethesda Game Studios,4.96,2008,japan,0.09
264,Fallout 3,fallout-3,Role-Playing,M,other,Bethesda Softworks,Bethesda Game Studios,4.96,2008,other,0.46
266,Madden NFL 06,madden-nfl-06,Sports,E,other,EA Sports,EA Tiburon,4.91,2005,north america,3.98
266,Madden NFL 06,madden-nfl-06,Sports,E,other,EA Sports,EA Tiburon,4.91,2005,europe,0.26
266,Madden NFL 06,madden-nfl-06,Sports,E,other,EA Sports,EA Tiburon,4.91,2005,japan,0.01
266,Madden NFL 06,madden-nfl-06,Sports,E,other,EA Sports,EA Tiburon,4.91,2005,other,0.66
274,Crash Bandicoot N. Sane Trilogy,crash-bandicoot-n-sane-trilogy,Platform,E10,other,Activision,Vicarious Visions,4.83,2017,north america,1.09
274,Crash Bandicoot N. Sane Trilogy,crash-bandicoot-n-sane-trilogy,Platform,E10,other,Activision,Vicarious Visions,4.83,2017,europe,2.92
274,Crash Bandicoot N. Sane Trilogy,crash-bandicoot-n-sane-trilogy,Platform,E10,other,Activision,Vicarious Visions,4.83,2017,japan,0.07
274,Crash Bandicoot N. Sane Trilogy,crash-bandicoot-n-sane-trilogy,Platform,E10,other,Activision,Vicarious Visions,4.83,2017,other,0.74
275,Assassin's Creed,assassins-creed,Action,M,other,Ubisoft,Ubisoft Montreal,4.83,2007,north america,1.91
275,Assassin's Creed,assassins-creed,Action,M,other,Ubisoft,Ubisoft Montreal,4.83,2007,europe,2.01
275,Assassin's Creed,assassins-creed,Action,M,other,Ubisoft,Ubisoft Montreal,4.83,2007,japan,0.09
275,Assassin's Creed,assassins-creed,Action,M,other,Ubisoft,Ubisoft Montreal,4.83,2007,other,0.82
277,Crash Team Racing,crash-team-racing,Racing,E,other,Sony Computer Entertainment,Naughty Dog,4.79,1999,north america,2.57
277,Crash Team Racing,crash-team-racing,Racing,E,other,Sony Computer Entertainment,Naughty Dog,4.79,1999,europe,1.57
277,Crash Team Racing,crash-team-racing,Racing,E,other,Sony Computer Entertainment,Naughty Dog,4.79,1999,japan,0.44
277,Crash Team Racing,crash-team-racing,Racing,E,other,Sony Computer Entertainment,Naughty Dog,4.79,1999,other,0.21
